Lon       Lat      Dep  Vel  Mag      Fast
101.000000 29.000000 15 3.292 0.001304 62.436455
101.000000 29.000000 20 3.310 0.006473 -1.935207
101.000000 29.000000 25 3.411 0.011746 -4.840131
101.000000 29.000000 30 3.548 0.014208 -6.521185
101.000000 29.000000 35 3.678 0.014328 -7.964820
101.000000 29.000000 40 3.760 0.012763 -9.242555
101.000000 29.000000 45 3.796 0.010093 -10.321275
101.000000 29.000000 50 3.801 0.006904 -11.140003
101.000000 29.000000 55 3.798 0.003749 -11.473864
101.000000 29.000000 60 3.814 0.001328 -11.800425
101.000000 29.000000 65 4.227 0.000438 73.093511
101.000000 29.000000 70 4.225 0.005545 72.931056
101.000000 29.000000 80 4.133 0.008851 71.643095
101.000000 29.000000 90 4.203 0.009248 70.455787
101.000000 29.000000 100 4.299 0.008202 69.479308
101.000000 29.000000 110 4.384 0.006597 68.900526
101.000000 29.000000 120 4.448 0.004925 68.989257
101.000000 29.000000 130 4.489 0.003434 70.203709
101.000000 29.000000 140 4.513 0.002242 73.439870
101.000000 29.000000 150 4.525 0.001403 80.474310
101.000000 29.500000 0 3.158 0.002663 -50.326000
101.000000 29.500000 5 3.224 0.011462 -88.391828
101.000000 29.500000 10 3.396 0.020183 79.139768
101.000000 29.500000 15 3.349 0.012065 62.427853
101.000000 29.500000 20 3.359 0.011358 15.699413
101.000000 29.500000 25 3.411 0.021066 -0.975610
101.000000 29.500000 30 3.494 0.026028 -7.796817
101.000000 29.500000 35 3.594 0.026048 -13.031796
101.000000 29.500000 40 3.680 0.023013 -18.317057
101.000000 29.500000 45 3.746 0.018631 -24.458458
101.000000 29.500000 50 3.796 0.014208 -32.275245
101.000000 29.500000 55 3.839 0.010684 -42.666182
101.000000 29.500000 60 3.881 0.008612 -55.510175
101.000000 29.500000 65 3.929 0.007434 -66.244494
101.000000 29.500000 70 4.316 0.013482 -79.540351
101.000000 29.500000 80 4.408 0.012672 86.100141
101.000000 29.500000 90 4.432 0.010580 73.972987
101.000000 29.500000 100 4.454 0.008269 60.701395
101.000000 29.500000 110 4.471 0.006822 45.423393
101.000000 29.500000 120 4.481 0.006427 30.885410
101.000000 29.500000 130 4.487 0.006523 19.768017
101.000000 29.500000 140 4.489 0.006594 11.846227
101.000000 29.500000 150 4.491 0.006458 6.028851
101.500000 22.000000 0 3.099 0.007283 -18.481786
101.500000 22.000000 5 3.076 0.002586 -86.516625
101.500000 22.000000 10 3.308 0.004756 9.444430
101.500000 22.000000 15 3.379 0.014006 -0.143165
101.500000 22.000000 20 3.419 0.015828 -5.365869
101.500000 22.000000 25 3.492 0.010999 -13.356374
101.500000 22.000000 30 3.623 0.005697 -36.635028
101.500000 22.000000 35 3.800 0.006307 -66.530051
101.500000 22.000000 40 4.255 0.008708 -78.165812
101.500000 22.000000 45 4.376 0.010805 -83.428984
101.500000 22.000000 50 4.373 0.011061 -86.438249
101.500000 22.000000 55 4.365 0.009745 -88.725880
101.500000 22.000000 60 4.354 0.007632 89.023593
101.500000 22.000000 65 4.343 0.005340 86.059385
101.500000 22.000000 70 4.245 0.004736 76.474895
101.500000 22.000000 80 4.151 0.002691 28.235727
101.500000 22.000000 90 4.174 0.004396 12.998398
101.500000 22.000000 100 4.215 0.004668 9.850939
101.500000 22.000000 110 4.264 0.004058 9.273725
101.500000 22.000000 120 4.312 0.003156 10.103039
101.500000 22.000000 130 4.356 0.002296 12.261458
101.500000 22.000000 140 4.393 0.001619 15.932081
101.500000 22.000000 150 4.422 0.001156 21.100418
101.500000 22.500000 0 3.069 0.008237 -19.558150
101.500000 22.500000 5 3.027 0.001146 -24.963305
101.500000 22.500000 10 3.268 0.005991 -6.915441
101.500000 22.500000 15 3.366 0.011459 -9.645570
101.500000 22.500000 20 3.439 0.011615 -13.376481
101.500000 22.500000 25 3.521 0.007819 -20.288234
101.500000 22.500000 30 3.633 0.003943 -40.059999
101.500000 22.500000 35 3.778 0.003646 -69.588489
101.500000 22.500000 40 4.212 0.004745 -83.250073
101.500000 22.500000 45 4.306 0.005807 89.596222
101.500000 22.500000 50 4.280 0.006000 84.920845
101.500000 22.500000 55 4.261 0.005453 81.004426
101.500000 22.500000 60 4.254 0.004559 77.116002
101.500000 22.500000 65 4.255 0.003626 72.767205
101.500000 22.500000 70 4.147 0.004724 64.991873
101.500000 22.500000 80 4.085 0.002462 49.660591
101.500000 22.500000 90 4.171 0.001507 28.425373
101.500000 22.500000 100 4.250 0.001292 8.412320
101.500000 22.500000 110 4.316 0.001299 -4.803557
101.500000 22.500000 120 4.366 0.001325 -12.455693
101.500000 22.500000 130 4.405 0.001324 -16.358379
101.500000 22.500000 140 4.433 0.001293 -17.731036
101.500000 22.500000 150 4.453 0.001244 -17.446991
101.500000 23.000000 0 3.075 0.011752 -15.072792
101.500000 23.000000 5 3.045 0.009470 -25.641699
101.500000 23.000000 10 3.321 0.010964 -24.304774
101.500000 23.000000 15 3.411 0.008030 -15.241597
101.500000 23.000000 20 3.435 0.005119 2.598145
101.500000 23.000000 25 3.469 0.004202 19.737388
101.500000 23.000000 30 3.556 0.003369 26.487712
101.500000 23.000000 35 3.707 0.002108 26.512560
101.500000 23.000000 40 4.163 0.001136 15.016442
101.500000 23.000000 45 4.280 0.001082 -15.781346
101.500000 23.000000 50 4.276 0.001649 -32.220406
101.500000 23.000000 55 4.276 0.002075 -40.031039
101.500000 23.000000 60 4.280 0.002270 -45.710931
101.500000 23.000000 65 4.287 0.002338 -51.178984
101.500000 23.000000 70 4.196 0.004554 -59.116508
101.500000 23.000000 80 4.133 0.004136 -68.360189
101.500000 23.000000 90 4.190 0.003682 -75.701398
101.500000 23.000000 100 4.245 0.003287 -81.096139
101.500000 23.000000 110 4.295 0.002910 -84.729923
101.500000 23.000000 120 4.337 0.002539 -86.998512
101.500000 23.000000 130 4.373 0.002183 -88.287871
101.500000 23.000000 140 4.402 0.001852 -88.908960
101.500000 23.000000 150 4.425 0.001554 -89.097229
101.500000 23.500000 0 3.130 0.014800 -12.669522
101.500000 23.500000 5 3.139 0.011581 -25.352273
101.500000 23.500000 10 3.411 0.011299 -24.784427
101.500000 23.500000 15 3.453 0.007105 -9.114248
101.500000 23.500000 20 3.439 0.006711 14.508643
101.500000 23.500000 25 3.450 0.007207 21.408604
101.500000 23.500000 30 3.527 0.006080 18.042879
101.500000 23.500000 35 3.657 0.004630 6.633013
101.500000 23.500000 40 3.815 0.003736 -6.824059
101.500000 23.500000 45 4.279 0.003613 -19.410453
101.500000 23.500000 50 4.401 0.004255 -30.676558
101.500000 23.500000 55 4.395 0.004817 -38.913209
101.500000 23.500000 60 4.379 0.005060 -45.290805
101.500000 23.500000 65 4.361 0.005086 -50.886873
101.500000 23.500000 70 4.254 0.009435 -58.343003
101.500000 23.500000 80 4.137 0.007754 -67.542932
101.500000 23.500000 90 4.140 0.006105 -76.764447
101.500000 23.500000 100 4.176 0.004970 -86.325594
101.500000 23.500000 110 4.227 0.004340 84.777940
101.500000 23.500000 120 4.281 0.004013 77.691808
101.500000 23.500000 130 4.331 0.003796 72.665769
101.500000 23.500000 140 4.374 0.003582 69.306069
101.500000 23.500000 150 4.408 0.003336 67.117039
101.500000 24.000000 0 3.171 0.013622 -13.047321
101.500000 24.000000 5 3.193 0.011491 -27.933813
101.500000 24.000000 10 3.399 0.014125 -20.936723
101.500000 24.000000 15 3.422 0.012066 -6.240805
101.500000 24.000000 20 3.443 0.010263 10.649948
101.500000 24.000000 25 3.494 0.008592 23.251575
101.500000 24.000000 30 3.591 0.005772 33.878118
101.500000 24.000000 35 3.720 0.002870 55.670058
101.500000 24.000000 40 3.847 0.003638 -86.710471
101.500000 24.000000 45 3.963 0.005448 -76.636350
101.500000 24.000000 50 4.384 0.006618 -72.791858
101.500000 24.000000 55 4.481 0.007968 -70.088685
101.500000 24.000000 60 4.462 0.008691 -68.394489
101.500000 24.000000 65 4.437 0.008736 -67.195127
101.500000 24.000000 70 4.355 0.015577 -65.893848
101.500000 24.000000 80 4.247 0.011449 -64.631195
101.500000 24.000000 90 4.217 0.007417 -64.182386
101.500000 24.000000 100 4.225 0.004393 -65.837816
101.500000 24.000000 110 4.255 0.002508 -72.767091
101.500000 24.000000 120 4.295 0.001775 -87.455326
101.500000 24.000000 130 4.337 0.001880 80.033391
101.500000 24.000000 140 4.374 0.002185 74.796964
101.500000 24.000000 150 4.406 0.002415 73.140428
101.500000 24.500000 0 3.130 0.012711 -15.013401
101.500000 24.500000 5 3.125 0.010192 -28.063178
101.500000 24.500000 10 3.306 0.012232 -14.559247
101.500000 24.500000 15 3.394 0.013029 0.589873
101.500000 24.500000 20 3.481 0.012199 10.742293
101.500000 24.500000 25 3.530 0.008664 17.102712
101.500000 24.500000 30 3.569 0.003243 24.735426
101.500000 24.500000 35 3.629 0.002686 -79.278749
101.500000 24.500000 40 3.708 0.007267 -72.538489
101.500000 24.500000 45 3.813 0.009294 -71.321209
101.500000 24.500000 50 4.259 0.009977 -70.682723
101.500000 24.500000 55 4.385 0.010544 -69.459639
101.500000 24.500000 60 4.402 0.010284 -68.046434
101.500000 24.500000 65 4.420 0.009348 -66.404742
101.500000 24.500000 70 4.415 0.014714 -63.303095
101.500000 24.500000 80 4.432 0.009616 -57.440206
101.500000 24.500000 90 4.464 0.006101 -49.767171
101.500000 24.500000 100 4.477 0.004030 -42.882689
101.500000 24.500000 110 4.477 0.002674 -40.993558
101.500000 24.500000 120 4.473 0.001758 -48.684710
101.500000 24.500000 130 4.469 0.001568 -66.269561
101.500000 24.500000 140 4.466 0.002013 -78.722616
101.500000 24.500000 150 4.466 0.002537 -84.122445
101.500000 25.000000 0 3.173 0.008930 -9.799234
101.500000 25.000000 5 3.187 0.009462 -33.340542
101.500000 25.000000 10 3.360 0.011203 -18.173565
101.500000 25.000000 15 3.422 0.014050 2.431205
101.500000 25.000000 20 3.472 0.015908 13.276732
101.500000 25.000000 25 3.499 0.013288 19.683256
101.500000 25.000000 30 3.546 0.007548 26.660331
101.500000 25.000000 35 3.636 0.002290 57.266019
101.500000 25.000000 40 3.750 0.005406 -79.745426
101.500000 25.000000 45 3.869 0.009124 -73.053509
101.500000 25.000000 50 3.981 0.010264 -70.395396
101.500000 25.000000 55 4.406 0.010228 -68.664008
101.500000 25.000000 60 4.520 0.010095 -66.257643
101.500000 25.000000 65 4.527 0.009277 -62.844892
101.500000 25.000000 70 4.536 0.014917 -55.303415
101.500000 25.000000 80 4.522 0.011783 -40.533157
101.500000 25.000000 90 4.482 0.011560 -27.139230
101.500000 25.000000 100 4.447 0.011908 -19.880257
101.500000 25.000000 110 4.424 0.011499 -16.692705
101.500000 25.000000 120 4.414 0.010352 -15.669572
101.500000 25.000000 130 4.414 0.008821 -15.921938
101.500000 25.000000 140 4.420 0.007219 -17.063049
101.500000 25.000000 150 4.430 0.005737 -18.933881
101.500000 25.500000 0 3.213 0.007112 9.886815
101.500000 25.500000 5 3.222 0.003946 -12.103883
101.500000 25.500000 10 3.411 0.007126 3.607908
101.500000 25.500000 15 3.530 0.011316 10.972315
101.500000 25.500000 20 3.611 0.011775 13.986288
101.500000 25.500000 25 3.623 0.008571 16.295504
101.500000 25.500000 30 3.622 0.003841 19.746818
101.500000 25.500000 35 3.655 0.000713 86.462881
101.500000 25.500000 40 3.720 0.003601 -74.533707
101.500000 25.500000 45 3.807 0.005249 -71.110308
101.500000 25.500000 50 3.908 0.005415 -69.061820
101.500000 25.500000 55 4.342 0.005001 -67.009260
101.500000 25.500000 60 4.465 0.004598 -61.428835
101.500000 25.500000 65 4.480 0.004281 -52.377747
101.500000 25.500000 70 4.492 0.009105 -37.629028
101.500000 25.500000 80 4.506 0.011596 -25.869967
101.500000 25.500000 90 4.508 0.013407 -21.112064
101.500000 25.500000 100 4.500 0.013709 -19.316331
101.500000 25.500000 110 4.490 0.012766 -18.865429
101.500000 25.500000 120 4.481 0.011092 -19.150820
101.500000 25.500000 130 4.476 0.009138 -19.938087
101.500000 25.500000 140 4.474 0.007207 -21.160402
101.500000 25.500000 150 4.474 0.005475 -22.854176
101.500000 26.000000 0 3.245 0.008434 15.407794
101.500000 26.000000 5 3.268 0.005495 7.348267
101.500000 26.000000 10 3.471 0.007433 10.478520
101.500000 26.000000 15 3.610 0.008647 13.067543
101.500000 26.000000 20 3.679 0.007587 14.838976
101.500000 26.000000 25 3.648 0.005039 16.838495
101.500000 26.000000 30 3.598 0.002343 20.376753
101.500000 26.000000 35 3.596 0.000479 40.912632
101.500000 26.000000 40 3.645 0.000776 -82.764765
101.500000 26.000000 45 3.732 0.000964 -73.343045
101.500000 26.000000 50 3.838 0.000736 -57.707710
101.500000 26.000000 55 3.948 0.000651 -38.345618
101.500000 26.000000 60 4.384 0.000823 -20.696602
101.500000 26.000000 65 4.513 0.001631 -10.987048
101.500000 26.000000 70 4.564 0.006186 -8.822886
101.500000 26.000000 80 4.626 0.009324 -9.637889
101.500000 26.000000 90 4.638 0.011046 -11.239921
101.500000 26.000000 100 4.623 0.011354 -12.962342
101.500000 26.000000 110 4.598 0.010609 -14.704737
101.500000 26.000000 120 4.571 0.009251 -16.494238
101.500000 26.000000 130 4.547 0.007649 -18.403775
101.500000 26.000000 140 4.528 0.006059 -20.539984
101.500000 26.000000 150 4.514 0.004629 -23.054178
101.500000 26.500000 0 3.248 0.011899 9.206247
101.500000 26.500000 5 3.278 0.006230 12.114687
101.500000 26.500000 10 3.492 0.006050 41.689572
101.500000 26.500000 15 3.620 0.006558 43.940990
101.500000 26.500000 20 3.667 0.005045 27.100803
101.500000 26.500000 25 3.621 0.006507 3.162673
101.500000 26.500000 30 3.568 0.009301 -5.946694
101.500000 26.500000 35 3.572 0.010845 -8.702938
101.500000 26.500000 40 3.633 0.011045 -9.189707
101.500000 26.500000 45 3.732 0.010415 -8.610224
101.500000 26.500000 50 3.848 0.009457 -7.497452
101.500000 26.500000 55 3.964 0.007836 -6.390369
101.500000 26.500000 60 4.400 0.006447 -5.205119
101.500000 26.500000 65 4.529 0.005781 -4.344793
101.500000 26.500000 70 4.589 0.010037 -4.602154
101.500000 26.500000 80 4.655 0.008401 -7.372720
101.500000 26.500000 90 4.656 0.007279 -11.900088
101.500000 26.500000 100 4.630 0.006501 -16.493323
101.500000 26.500000 110 4.594 0.005847 -20.177411
101.500000 26.500000 120 4.559 0.005185 -22.802510
101.500000 26.500000 130 4.531 0.004491 -24.575417
101.500000 26.500000 140 4.510 0.003793 -25.746293
101.500000 26.500000 150 4.495 0.003127 -26.515221
101.500000 27.000000 0 3.231 0.016636 6.206332
101.500000 27.000000 5 3.310 0.009285 0.368337
101.500000 27.000000 10 3.540 0.002543 83.225825
101.500000 27.000000 15 3.544 0.007631 83.310328
101.500000 27.000000 20 3.491 0.003360 72.374224
101.500000 27.000000 25 3.434 0.006437 6.556706
101.500000 27.000000 30 3.437 0.014397 1.850366
101.500000 27.000000 35 3.520 0.019291 1.003237
101.500000 27.000000 40 3.642 0.020999 0.994143
101.500000 27.000000 45 3.774 0.020251 1.343210
101.500000 27.000000 50 3.897 0.017895 1.881437
101.500000 27.000000 55 4.003 0.014712 2.513887
101.500000 27.000000 60 4.086 0.010999 3.035787
101.500000 27.000000 65 4.483 0.007785 3.680760
101.500000 27.000000 70 4.623 0.007793 3.657412
101.500000 27.000000 80 4.651 0.001340 -46.847156
101.500000 27.000000 90 4.610 0.005790 -69.107653
101.500000 27.000000 100 4.561 0.008022 -66.963287
101.500000 27.000000 110 4.518 0.008483 -63.039880
101.500000 27.000000 120 4.487 0.008041 -58.376568
101.500000 27.000000 130 4.468 0.007265 -53.352127
101.500000 27.000000 140 4.459 0.006446 -48.286641
101.500000 27.000000 150 4.457 0.005691 -43.464212
101.500000 27.500000 0 3.221 0.019185 3.466933
101.500000 27.500000 5 3.302 0.014144 -2.409306
101.500000 27.500000 10 3.528 0.005592 -20.265578
101.500000 27.500000 15 3.516 0.004505 -75.603686
101.500000 27.500000 20 3.468 0.003335 85.585251
101.500000 27.500000 25 3.431 0.004356 18.081624
101.500000 27.500000 30 3.451 0.011891 8.906654
101.500000 27.500000 35 3.535 0.017446 6.684898
101.500000 27.500000 40 3.644 0.020036 5.976176
101.500000 27.500000 45 3.750 0.019880 6.056912
101.500000 27.500000 50 3.843 0.017647 6.784879
101.500000 27.500000 55 3.921 0.014150 8.281935
101.500000 27.500000 60 3.985 0.010201 11.033835
101.500000 27.500000 65 4.037 0.006607 14.915771
101.500000 27.500000 70 4.446 0.005870 31.042663
101.500000 27.500000 80 4.551 0.006788 76.009046
101.500000 27.500000 90 4.536 0.010215 87.854932
101.500000 27.500000 100 4.521 0.010709 -86.258915
101.500000 27.500000 110 4.508 0.009385 -80.851124
101.500000 27.500000 120 4.498 0.007456 -74.458005
101.500000 27.500000 130 4.491 0.005711 -66.234653
101.500000 27.500000 140 4.486 0.004530 -56.155903
101.500000 27.500000 150 4.484 0.003930 -45.763210
101.500000 28.000000 0 3.182 0.019099 3.712581
101.500000 28.000000 5 3.200 0.014418 -2.006624
101.500000 28.000000 10 3.489 0.010912 -13.433482
101.500000 28.000000 15 3.606 0.003630 -31.623583
101.500000 28.000000 20 3.623 0.002512 76.003697
101.500000 28.000000 25 3.561 0.004908 46.267420
101.500000 28.000000 30 3.502 0.008117 27.503561
101.500000 28.000000 35 3.499 0.011525 18.043308
101.500000 28.000000 40 3.539 0.013707 13.312892
101.500000 28.000000 45 3.607 0.014229 10.974527
101.500000 28.000000 50 3.690 0.013318 10.127218
101.500000 28.000000 55 3.789 0.010896 9.918939
101.500000 28.000000 60 4.246 0.008520 10.627585
101.500000 28.000000 65 4.372 0.006474 14.123933
101.500000 28.000000 70 4.334 0.007325 28.348321
101.500000 28.000000 80 4.324 0.006745 63.008670
101.500000 28.000000 90 4.379 0.009518 76.635592
101.500000 28.000000 100 4.426 0.010590 81.885671
101.500000 28.000000 110 4.461 0.010097 85.036421
101.500000 28.000000 120 4.485 0.008750 87.501209
101.500000 28.000000 130 4.499 0.007105 89.754427
101.500000 28.000000 140 4.507 0.005500 -87.970193
101.500000 28.000000 150 4.510 0.004102 -85.502208
101.500000 28.500000 0 3.168 0.014838 5.719452
101.500000 28.500000 5 3.193 0.007611 7.569103
101.500000 28.500000 10 3.453 0.003775 0.715551
101.500000 28.500000 15 3.539 0.002336 -3.948032
101.500000 28.500000 20 3.560 0.003164 4.881010
101.500000 28.500000 25 3.523 0.005627 7.282509
101.500000 28.500000 30 3.490 0.008171 5.998154
101.500000 28.500000 35 3.501 0.009990 4.294335
101.500000 28.500000 40 3.543 0.010846 3.115503
101.500000 28.500000 45 3.602 0.010734 2.794755
101.500000 28.500000 50 3.670 0.009825 3.537384
101.500000 28.500000 55 3.744 0.008411 5.605769
101.500000 28.500000 60 3.827 0.006518 7.800059
101.500000 28.500000 65 4.271 0.004959 11.665458
101.500000 28.500000 70 4.351 0.007358 27.165691
101.500000 28.500000 80 4.356 0.007795 50.201187
101.500000 28.500000 90 4.419 0.009264 61.708023
101.500000 28.500000 100 4.471 0.009615 67.919934
101.500000 28.500000 110 4.505 0.008913 72.544187
101.500000 28.500000 120 4.524 0.007665 76.912091
101.500000 28.500000 130 4.533 0.006301 81.607049
101.500000 28.500000 140 4.533 0.005081 86.880574
101.500000 28.500000 150 4.530 0.004115 -87.303263
101.500000 29.000000 0 3.155 0.008652 10.311491
101.500000 29.000000 5 3.225 0.005793 59.698024
101.500000 29.000000 10 3.428 0.010420 63.804438
101.500000 29.000000 15 3.387 0.006117 39.044671
101.500000 29.000000 20 3.385 0.010435 3.139871
101.500000 29.000000 25 3.422 0.016254 -6.139100
101.500000 29.000000 30 3.489 0.018488 -10.559481
101.500000 29.000000 35 3.571 0.017769 -13.855053
101.500000 29.000000 40 3.638 0.015247 -16.767404
101.500000 29.000000 45 3.685 0.011767 -19.561820
101.500000 29.000000 50 3.720 0.007944 -22.573727
101.500000 29.000000 55 3.754 0.004243 -27.003139
101.500000 29.000000 60 3.791 0.001193 -45.326858
101.500000 29.000000 65 3.844 0.001542 82.790835
101.500000 29.000000 70 4.219 0.007249 70.593494
101.500000 29.000000 80 4.315 0.011251 66.437719
101.500000 29.000000 90 4.389 0.011920 64.984495
101.500000 29.000000 100 4.457 0.010380 64.696139
